m	776	942	1	1	0	0	90s	100	1	8024
m	776	917	1	1	0	0	90s	100	1	8024
m	792	901	1	1	0	0	90s	100	1	8025
m	759	902	1	1	0	0	90s	100	1	8026
m	776	890	1	1	0	0	90s	100	1	8026
m	776	874	1	1	0	0	90s	100	1	8027
m	776	859	1	1	0	0	90s	100	1	8027
m	776	844	1	1	0	0	90s	100	1	8027
m	776	825	1	1	0	0	90s	100	1	8027

m	581	648	1	1	0	0	90s	100	1	8024
m	593	662	1	1	0	0	90s	100	1	8024
m	598	688	1	1	0	0	90s	100	1	8025
m	617	655	1	1	0	0	90s	100	1	8025
m	622	682	1	1	0	0	90s	100	1	8026
m	637	692	1	1	0	0	90s	100	1	8027
m	650	698	1	1	0	0	90s	100	1	8027
m	665	708	1	1	0	0	90s	100	1	8027
m	681	717	1	1	0	0	90s	100	1	8027
m	716	736	1	1	0	0	90s	100	1	8027
m	723	740	1	1	0	0	90s	100	1	8027

m	937	640	1	1	0	0	90s	100	1	8024
m	923	652	1	1	0	0	90s	100	1	8024
m	911	686	1	1	0	0	90s	100	1	8025
m	894	655	1	1	0	0	90s	100	1	8025
m	887	678	1	1	0	0	90s	100	1	8026
m	873	687	1	1	0	0	90s	100	1	8027
m	862	694	1	1	0	0	90s	100	1	8027
m	850	701	1	1	0	0	90s	100	1	8027
m	835	730	1	1	0	0	90s	100	1	8027
m	822	719	1	1	0	0	90s	100	1	8027
m	802	734	1	1	0	0	90s	100	1	8027

m	850	737	1	1	0	0	90s	100	1	8027
m	853	760	1	1	0	0	90s	100	1	8027
m	850	792	1	1	0	0	90s	100	1	8027
m	841	809	1	1	0	0	90s	100	1	8027
m	823	825	1	1	0	0	90s	100	1	8026
m	803	837	1	1	0	0	90s	100	1	8027
m	744	839	1	1	0	0	90s	100	1	8026
m	725	829	1	1	0	0	90s	100	1	8027
m	711	816	1	1	0	0	90s	100	1	8026
m	697	802	1	1	0	0	90s	100	1	8027
m	691	780	1	1	0	0	90s	100	1	8027
m	687	749	1	1	0	0	90s	100	1	8026
m	702	690	1	1	0	0	90s	100	1	8027
m	724	680	1	1	0	0	90s	100	1	8027
m	749	677	1	1	0	0	90s	100	1	8026
m	783	678	1	1	0	0	90s	100	1	8027
m	819	688	1	1	0	0	90s	100	1	8027
