g	560	84	5	5	0	0	90s	100	1	10505
g	563	94	5	5	0	0	90s	100	1	10505
g	561	107	5	5	0	0	90s	100	1	10505
g	561	120	5	5	0	0	90s	100	1	10505
g	561	128	5	5	0	0	90s	100	1	10505
g	561	147	5	5	0	0	90s	100	1	10505
g	561	159	5	5	0	0	90s	100	1	10505
g	565	164	5	5	0	0	90s	100	1	10505
g	562	176	5	5	0	0	90s	100	1	10505
g	562	189	5	5	0	0	90s	100	1	10505
g	560	206	5	5	0	0	90s	100	1	10505
g	560	221	5	5	0	0	90s	100	1	10505
g	566	241	5	5	0	0	90s	100	1	10505
g	566	255	5	5	0	0	90s	100	1	10505
g	564	269	5	5	0	0	90s	100	1	10505
g	562	281	5	5	0	0	90s	100	1	10505
g	561	296	5	5	0	0	90s	100	1	10505
g	561	310	5	5	0	0	90s	100	1	10505
g	561	325	5	5	0	0	90s	100	1	10505
g	561	343	5	5	0	0	90s	100	1	10505
g	561	359	5	5	0	0	90s	100	1	10505
g	561	377	5	5	0	0	90s	100	1	10505
g	563	393	5	5	0	0	90s	100	1	10505
g	563	409	5	5	0	0	90s	100	1	10505
g	563	428	5	5	0	0	90s	100	1	10505
g	575	432	5	5	0	0	90s	100	1	10505
g	586	437	5	5	0	0	90s	100	1	10505
g	566	418	5	5	0	0	90s	100	1	10505
g	590	58	5	5	0	0	90s	100	1	10505
g	603	58	5	5	0	0	90s	100	1	10505
g	618	60	5	5	0	0	90s	100	1	10505
g	632	61	5	5	0	0	90s	100	1	10505
g	648	64	5	5	0	0	90s	100	1	10505
g	665	65	5	5	0	0	90s	100	1	10505
g	678	65	5	5	0	0	90s	100	1	10505
g	693	68	5	5	0	0	90s	100	1	10505
g	705	65	5	5	0	0	90s	100	1	10505
g	717	62	5	5	0	0	90s	100	1	10505
g	742	67	5	5	0	0	90s	100	1	10505
g	731	70	5	5	0	0	90s	100	1	10505
g	761	67	5	5	0	0	90s	100	1	10505
g	776	62	5	5	0	0	90s	100	1	10505
g	795	62	5	5	0	0	90s	100	1	10505
g	809	66	5	5	0	0	90s	100	1	10505
g	817	65	5	5	0	0	90s	100	1	10505
g	830	64	5	5	0	0	90s	100	1	10505
g	848	63	5	5	0	0	90s	100	1	10505
g	860	63	5	5	0	0	90s	100	1	10505
g	880	63	5	5	0	0	90s	100	1	10505
g	894	62	5	5	0	0	90s	100	1	10505
g	907	63	5	5	0	0	90s	100	1	10505
g	920	65	5	5	0	0	90s	100	1	10505
g	594	435	5	5	0	0	90s	100	1	10506
g	607	438	5	5	0	0	90s	100	1	10506
g	621	434	5	5	0	0	90s	100	1	10506
g	633	433	5	5	0	0	90s	100	1	10506
g	648	433	5	5	0	0	90s	100	1	10506
g	659	433	5	5	0	0	90s	100	1	10506
g	666	433	5	5	0	0	90s	100	1	10506
g	676	436	5	5	0	0	90s	100	1	10506
g	686	435	5	5	0	0	90s	100	1	10506
g	700	434	5	5	0	0	90s	100	1	10506
g	712	434	5	5	0	0	90s	100	1	10506
g	726	433	5	5	0	0	90s	100	1	10506
g	737	432	5	5	0	0	90s	100	1	10506
g	753	432	5	5	0	0	90s	100	1	10506
g	762	432	5	5	0	0	90s	100	1	10506
g	774	435	5	5	0	0	90s	100	1	10506
g	787	435	5	5	0	0	90s	100	1	10506
g	802	435	5	5	0	0	90s	100	1	10506
g	816	435	5	5	0	0	90s	100	1	10506
g	823	433	5	5	0	0	90s	100	1	10506
g	836	433	5	5	0	0	90s	100	1	10506
g	842	433	5	5	0	0	90s	100	1	10506
g	852	436	5	5	0	0	90s	100	1	10506
g	865	435	5	5	0	0	90s	100	1	10506
g	880	434	5	5	0	0	90s	100	1	10506
g	893	434	5	5	0	0	90s	100	1	10506
g	905	435	5	5	0	0	90s	100	1	10506
g	922	435	5	5	0	0	90s	100	1	10506
g	940	67	5	5	0	0	90s	100	1	10506
g	944	79	5	5	0	0	90s	100	1	10506
g	940	88	5	5	0	0	90s	100	1	10506
g	940	100	5	5	0	0	90s	100	1	10506
g	940	111	5	5	0	0	90s	100	1	10506
g	940	125	5	5	0	0	90s	100	1	10506
g	939	133	5	5	0	0	90s	100	1	10506
g	941	147	5	5	0	0	90s	100	1	10506
g	941	165	5	5	0	0	90s	100	1	10506
g	941	174	5	5	0	0	90s	100	1	10506
g	944	185	5	5	0	0	90s	100	1	10506
g	944	201	5	5	0	0	90s	100	1	10506
g	941	217	5	5	0	0	90s	100	1	10506
g	939	235	5	5	0	0	90s	100	1	10506
g	939	243	5	5	0	0	90s	100	1	10506
g	941	254	5	5	0	0	90s	100	1	10506
g	941	272	5	5	0	0	90s	100	1	10506
g	941	288	5	5	0	0	90s	100	1	10506
g	941	294	5	5	0	0	90s	100	1	10506
g	938	314	5	5	0	0	90s	100	1	10506
g	938	327	5	5	0	0	90s	100	1	10506
g	940	341	5	5	0	0	90s	100	1	10506
g	938	358	5	5	0	0	90s	100	1	10506
g	937	377	5	5	0	0	90s	100	1	10506
g	938	390	5	5	0	0	90s	100	1	10506
g	938	405	5	5	0	0	90s	100	1	10506
g	940	420	5	5	0	0	90s	100	1	10506
g	936	429	5	5	0	0	90s	100	1	10506
g	927	389	5	5	0	0	90s	100	1	10507
g	915	390	5	5	0	0	90s	100	1	10507
g	900	391	5	5	0	0	90s	100	1	10507
g	887	391	5	5	0	0	90s	100	1	10507
g	867	391	5	5	0	0	90s	100	1	10507
g	852	390	5	5	0	0	90s	100	1	10507
g	819	390	5	5	0	0	90s	100	1	10507
g	792	390	5	5	0	0	90s	100	1	10507
