m	71	672	0	0	0	0	90s	100	1	10901
m	93	842	0	0	0	0	90s	100	1	10902
m	141	866	0	0	0	0	90s	100	1	10903
m	434	938	0	0	0	0	90s	100	1	10905
m	196	858	0	0	0	0	90s	100	1	10906
m	244	854	0	0	0	0	90s	100	1	10907
m	285	638	0	0	0	0	90s	100	1	10908
m	183	667	0	0	0	0	90s	100	1	10909
m	327	781	0	0	0	0	90s	100	1	10910
m	132	669	0	0	0	0	90s	100	1	10911
m	190	712	0	0	0	0	90s	100	1	10912
m	181	565	0	0	0	0	90s	100	1	10913
m	298	567	0	0	0	0	90s	100	1	10914
m	345	551	0	0	0	0	90s	100	1	10915
m	398	552	0	0	0	0	90s	100	1	10916
m	66	815	0	0	0	0	90s	100	1	10917
m	139	820	0	0	0	0	90s	100	1	10918
m	226	777	0	0	0	0	90s	100	1	10919
m	274	708	0	0	0	0	90s	100	1	10920
m	273	835	0	0	0	0	90s	100	1	10921
m	366	809	0	0	0	0	90s	100	1	10922
m	349	839	0	0	0	0	90s	100	1	10923
m	435	839	0	0	0	0	90s	100	1	10924
m	367	777	0	0	0	0	90s	100	1	10925
m	355	719	0	0	0	0	90s	100	1	10926
m	312	851	0	0	0	0	90s	100	1	10927
m	131	919	0	0	0	0	90s	100	1	10928
m	52	922	0	0	0	0	90s	100	1	10929
m	93	949	0	0	0	0	90s	100	1	10923
m	55	862	0	0	0	0	90s	100	1	10923
m	407	868	0	0	0	0	90s	100	1	10923
m	361	893	0	0	0	0	90s	100	1	10904
