g	69	1157	5	5	0	0	90s	100	1	10518
g	76	1158	5	5	0	0	90s	100	1	10518
g	59	1146	5	5	0	0	90s	100	1	10518
g	69	1145	5	5	0	0	90s	100	1	10518
g	78	1145	5	5	0	0	90s	100	1	10518
g	89	1147	5	5	0	0	90s	100	1	10518
g	58	1139	5	5	0	0	90s	100	1	10519
g	69	1142	5	5	0	0	90s	100	1	10519
g	82	1140	5	5	0	0	90s	100	1	10519
g	91	1140	5	5	0	0	90s	100	1	10519
g	55	1119	5	5	0	0	90s	100	1	10520
g	64	1119	5	5	0	0	90s	100	1	10520
g	81	1120	5	5	0	0	90s	100	1	10520
g	93	1120	5	5	0	0	90s	100	1	10520
g	57	1119	5	5	0	0	90s	100	1	10521
g	70	1116	5	5	0	0	90s	100	1	10521
g	84	1119	5	5	0	0	90s	100	1	10521
g	83	1129	5	5	0	0	90s	100	1	10521
g	68	1128	5	5	0	0	90s	100	1	10521
g	56	1127	5	5	0	0	90s	100	1	10521
g	57	1103	5	5	0	0	90s	100	1	10521
g	88	1105	5	5	0	0	90s	100	1	10521
g	59	1096	5	5	0	0	90s	100	1	10522
g	88	1098	5	5	0	0	90s	100	1	10522
g	92	1115	5	5	0	0	90s	100	1	10522
g	61	1120	5	5	0	0	90s	100	1	10522
g	92	1146	5	5	0	0	90s	100	1	10544
g	63	1139	5	5	0	0	90s	100	1	10544
g	53	1147	5	5	0	0	90s	100	1	10544
g	90	1130	5	5	0	0	90s	100	1	10545
g	66	1130	5	5	0	0	90s	100	1	10545
g	81	1126	5	5	0	0	90s	100	1	10545
g	92	1103	5	5	0	0	90s	100	1	10546
g	60	1119	5	5	0	0	90s	100	1	10546
g	92	1133	5	5	0	0	90s	100	1	10547
g	58	1097	5	5	0	0	90s	100	1	10548
g	66	1106	5	5	0	0	90s	100	1	10548
g	81	1108	5	5	0	0	90s	100	1	10548
