g	1337	340	5	5	0	0	90s	100	1	10510
g	1354	348	5	5	0	0	90s	100	1	10510
g	1341	356	5	5	0	0	90s	100	1	10510
g	1231	338	5	5	0	0	90s	100	1	10510
g	1251	355	5	5	0	0	90s	100	1	10510
g	1246	241	5	5	0	0	90s	100	1	10510
g	1245	254	5	5	0	0	90s	100	1	10510
g	1137	157	5	5	0	0	90s	100	1	10510
g	1160	156	5	5	0	0	90s	100	1	10510
g	1161	139	5	5	0	0	90s	100	1	10510
g	1138	350	5	5	0	0	90s	100	1	10510
g	1345	134	5	5	0	0	90s	100	1	10510
g	1360	166	5	5	0	0	90s	100	1	10510
g	1239	143	5	5	0	0	90s	100	1	10510
g	1149	236	5	5	0	0	90s	100	1	10510
g	1146	282	5	5	0	0	90s	100	1	10510
g	1293	352	5	5	0	0	90s	100	1	10510
g	1144	337	5	5	0	0	90s	100	1	10511
g	1147	155	5	5	0	0	90s	100	1	10511
g	1147	134	5	5	0	0	90s	100	1	10511
g	1155	350	5	5	0	0	90s	100	1	10511
g	1148	298	5	5	0	0	90s	100	1	10511
g	1144	197	5	5	0	0	90s	100	1	10511
g	1140	250	5	5	0	0	90s	100	1	10511
g	1253	336	5	5	0	0	90s	100	1	10511
g	1355	356	5	5	0	0	90s	100	1	10511
g	1350	338	5	5	0	0	90s	100	1	10511
g	1338	161	5	5	0	0	90s	100	1	10511
g	1361	140	5	5	0	0	90s	100	1	10511
g	1260	137	5	5	0	0	90s	100	1	10511
g	1151	150	5	5	0	0	90s	100	1	10512
g	1138	360	5	5	0	0	90s	100	1	10512
g	1235	356	5	5	0	0	90s	100	1	10512
g	1357	362	5	5	0	0	90s	100	1	10512
g	1341	145	5	5	0	0	90s	100	1	10512
g	1359	154	5	5	0	0	90s	100	1	10512
g	1257	149	5	5	0	0	90s	100	1	10512
g	1142	218	5	5	0	0	90s	100	1	10512
g	1159	260	5	5	0	0	90s	100	1	10512
g	1255	245	5	5	0	0	90s	100	1	10512
g	1255	257	5	5	0	0	90s	100	1	10512
g	1242	240	5	5	0	0	90s	100	1	10512
g	1244	252	5	5	0	0	90s	100	1	10511
g	1352	351	5	5	0	0	90s	100	1	10511
g	1149	353	5	5	0	0	90s	100	1	10511
g	1367	152	5	5	0	0	90s	100	1	10511
g	1350	147	5	5	0	0	90s	100	1	10511
g	1156	160	5	5	0	0	90s	100	1	10511
g	1243	344	5	5	0	0	90s	100	1	10510
g	1257	360	5	5	0	0	90s	100	1	10510
g	1248	166	5	5	0	0	90s	100	1	10510
