g	68	575	5	5	0	0	90s	100	1	10513
g	70	591	5	5	0	0	90s	100	1	10513
g	71	601	5	5	0	0	90s	100	1	10513
g	71	608	5	5	0	0	90s	100	1	10513
g	71	616	5	5	0	0	90s	100	1	10513
g	178	567	5	5	0	0	90s	100	1	10513
g	195	567	5	5	0	0	90s	100	1	10513
g	205	567	5	5	0	0	90s	100	1	10513
g	219	567	5	5	0	0	90s	100	1	10513
g	232	572	5	5	0	0	90s	100	1	10513
g	243	570	5	5	0	0	90s	100	1	10513
g	260	568	5	5	0	0	90s	100	1	10513
g	275	567	5	5	0	0	90s	100	1	10513
g	286	567	5	5	0	0	90s	100	1	10513
g	345	564	5	5	0	0	90s	100	1	10513
g	351	598	5	5	0	0	90s	100	1	10513
g	345	578	5	5	0	0	90s	100	1	10513
g	345	597	5	5	0	0	90s	100	1	10513
g	345	610	5	5	0	0	90s	100	1	10513
g	350	631	5	5	0	0	90s	100	1	10513
g	352	639	5	5	0	0	90s	100	1	10513
g	352	651	5	5	0	0	90s	100	1	10513
g	352	662	5	5	0	0	90s	100	1	10513
g	366	672	5	5	0	0	90s	100	1	10513
g	378	672	5	5	0	0	90s	100	1	10513
g	388	675	5	5	0	0	90s	100	1	10513
g	72	718	5	5	0	0	90s	100	1	10513
g	83	717	5	5	0	0	90s	100	1	10513
g	98	717	5	5	0	0	90s	100	1	10513
g	108	718	5	5	0	0	90s	100	1	10513
g	121	719	5	5	0	0	90s	100	1	10513
g	127	719	5	5	0	0	90s	100	1	10513
g	184	723	5	5	0	0	90s	100	1	10513
g	183	733	5	5	0	0	90s	100	1	10513
g	186	750	5	5	0	0	90s	100	1	10513
g	269	715	5	5	0	0	90s	100	1	10513
g	269	726	5	5	0	0	90s	100	1	10513
g	271	751	5	5	0	0	90s	100	1	10513
g	271	754	5	5	0	0	90s	100	1	10513
g	353	721	5	5	0	0	90s	100	1	10513
g	377	715	5	5	0	0	90s	100	1	10513
g	390	715	5	5	0	0	90s	100	1	10513
g	397	715	5	5	0	0	90s	100	1	10513
g	365	814	5	5	0	0	90s	100	1	10513
g	363	824	5	5	0	0	90s	100	1	10513
g	363	835	5	5	0	0	90s	100	1	10513
g	356	838	5	5	0	0	90s	100	1	10513
g	361	838	5	5	0	0	90s	100	1	10513
g	93	849	5	5	0	0	90s	100	1	10513
g	100	864	5	5	0	0	90s	100	1	10513
g	92	878	5	5	0	0	90s	100	1	10513
g	92	888	5	5	0	0	90s	100	1	10513
g	95	901	5	5	0	0	90s	100	1	10513
g	95	904	5	5	0	0	90s	100	1	10513
g	195	861	5	5	0	0	90s	100	1	10513
g	195	883	5	5	0	0	90s	100	1	10513
g	183	916	5	5	0	0	90s	100	1	10513
g	198	903	5	5	0	0	90s	100	1	10513
g	191	896	5	5	0	0	90s	100	1	10513
g	241	860	5	5	0	0	90s	100	1	10513
g	240	876	5	5	0	0	90s	100	1	10513
g	240	881	5	5	0	0	90s	100	1	10513
g	245	899	5	5	0	0	90s	100	1	10513
g	307	858	5	5	0	0	90s	100	1	10513
g	309	867	5	5	0	0	90s	100	1	10513
g	306	881	5	5	0	0	90s	100	1	10513
g	306	890	5	5	0	0	90s	100	1	10513
g	306	897	5	5	0	0	90s	100	1	10513
g	310	907	5	5	0	0	90s	100	1	10513
g	406	875	5	5	0	0	90s	100	1	10513
g	401	888	5	5	0	0	90s	100	1	10513
g	400	896	5	5	0	0	90s	100	1	10513
g	400	903	5	5	0	0	90s	100	1	10513
g	362	893	5	5	0	0	90s	100	1	10513
g	372	893	5	5	0	0	90s	100	1	10513
g	384	893	5	5	0	0	90s	100	1	10513
g	389	893	5	5	0	0	90s	100	1	10513
g	67	631	5	5	0	0	90s	100	1	10514
g	67	657	5	5	0	0	90s	100	1	10514
g	71	672	5	5	0	0	90s	100	1	10514
g	71	649	5	5	0	0	90s	100	1	10514
g	70	639	5	5	0	0	90s	100	1	10514
g	81	625	5	5	0	0	90s	100	1	10514
g	95	625	5	5	0	0	90s	100	1	10514
g	106	624	5	5	0	0	90s	100	1	10514
g	236	584	5	5	0	0	90s	100	1	10514
g	236	603	5	5	0	0	90s	100	1	10514
g	239	613	5	5	0	0	90s	100	1	10514
g	241	626	5	5	0	0	90s	100	1	10514
